,ecephys_unit_id,c50_dg,area_rf,fano_dg,fano_dm,fano_fl,fano_rf,f1_f0_dg,g_dsi_dg,g_osi_dg,width_rf,height_rf,azimuth_rf,mod_idx_dg,p_value_rf,pref_tf_dg,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_rf,pref_dir_dm,pref_ori_dg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_rf,elevation_rf,on_screen_rf,pref_speed_dm,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_rf,on_off_ratio_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_rf,pref_tf_multi_dg,sustained_idx_fl,pref_dir_multi_dm,pref_ori_multi_dg,pref_speed_multi_dm,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_rf
30538,950921421,0.12879607843137258,1300.0,2.5650836120401346,0.6554112554112553,1.43,4.2444444444444445,0.5170240751992403,,,1363.3864599983988,998.9624603980513,13.845999999999998,0.8517601246945422,0.365,2.0,-0.21821159912642565,,,-1.0,45.0,135.0,0.038771967982910834,,,0.06593298778749201,4.615000000000002,False,0.001,4.041669191778223,6.983875715794997,1.2789293038713379,1.4451829911256098,,0.1875,0.0165,0.0835,False,0.04819277108433735,False,False,False,0.06584001581834427,0.044005115504583706,0.0,0.24964428237117275
30539,950921408,0.1330745098039216,1000.0,5.794081996434939,1.3333333333333337,0.9200000000000002,1.6,0.9748727245934258,,,70.97667942649841,40.87476104201813,45.0,0.46852914581344896,0.0,2.0,-0.9293563579277864,-0.5882352941176471,,,270.0,90.0,2.107702741118918e-11,0.03164436649100296,,,40.0,False,0.005,1.7760449246422658,2.9247502636378466,0.2664436049731954,2.2236958315650504,,0.4655,0.0295,0.1925,False,0.024096385542168672,False,False,False,0.16136467058325554,0.06696960010581543,0.07692307692307687,0.3123234222129221
30540,950921496,0.5651960784313727,600.0,2.9105094614264915,2.3972508591065296,1.165057471264367,0.8102564102564104,0.28444514029950624,,,199.39988357652302,178.600529075059,16.667,1.3690076389671753,0.0,2.0,-0.2652173913043479,,,-0.04411764705882354,90.0,0.0,0.002560709397903477,,,0.8740521834273958,43.333,False,0.005,4.575149519580656,8.957930759161329,1.3855067458606165,2.3574684604856304,,0.1775,0.0425,0.14250000000000002,False,0.058232931726907626,False,False,False,0.30569466878844576,0.3123328986313019,0.026277372262773824,0.3296057934707299
30542,950921461,0.3384392156862745,400.0,3.846102212051868,1.5228070175438595,1.2695238095238095,1.2444444444444445,0.7928587728897896,,,387.39993151957526,41.10522416535676,55.0,6.068369288816184,0.0,2.0,-0.24157570004746085,,,-0.6176470588235294,135.0,45.0,0.20809907617803144,,,0.3074075218987687,50.0,False,0.02,1.0486222693366571,0.6237045075666631,1.3055736643686575,1.019742171279831,,0.0485,0.08650000000000001,0.0115,False,0.056224899598393566,False,False,False,0.34951674872263017,0.18430669883621909,0.040000000000000036,0.39089150694566543
30544,950921551,0.4924627450980393,600.0,3.1603777148253065,2.5267759562841525,1.4487074829931967,0.8644194756554306,0.2972783876677298,,,126.48999013353459,150.4513604002729,16.667,0.02697177910333914,0.0,2.0,0.1113082039911308,,,0.10059171597633143,90.0,0.0,0.26885879185437944,,,0.4721647289714089,43.333,False,0.005,5.317576309105708,6.168417395222403,2.5845029682399963,5.118447801649731,,0.2315,0.0285,0.07250000000000001,False,0.09638554216867468,False,False,False,0.3550427551790613,0.16461500772063184,0.00021253985122204888,0.3650815008592929
30545,950921680,0.03467058823529412,200.0,10.076049382716047,1.8000000000000007,1.6643137254901963,0.4928270042194093,0.7576018694173147,,,392.4135733914952,37.56721635045507,35.0,0.18191364679412947,0.0,2.0,-0.8524390243902439,,,,45.0,0.0,3.351770161987875e-07,,,,50.0,False,0.005,2.7301967192639096,1.279704394165904,1.7318834323257704,2.9561557997531436,,0.5315000000000001,0.0085,0.1035,False,0.06626506024096386,False,False,False,0.1003888846829459,0.12887033045977014,0.0042512990080303395,0.4207061074829669
30546,950921529,0.3983372549019609,900.0,2.360215053763441,2.750200803212852,2.0807207207207203,1.8315789473684208,0.35497141432354495,,,70.75091523052444,411.23243694058465,14.444,0.3239437292371352,0.0,2.0,0.17521367521367515,,,0.359375,270.0,0.0,0.0009445090298498055,,,0.3751977374899978,32.222,False,0.005,12.261711909334045,16.864243238574335,6.741023205821844,6.535121871857839,,0.1225,0.0485,0.0785,False,0.14658634538152612,False,False,False,0.07282623449617033,0.04763608659834899,0.056151113000698416,0.15758127071299166
30547,950921511,0.5908666666666668,400.0,6.545726141078839,2.7261044176706823,1.7825988700564972,0.510569105691057,0.326364076031093,,,482.46728587817597,73.38498165533127,30.0,1.7474047419729493,0.0,2.0,0.022263450834879458,,,0.10256410256410248,45.0,0.0,0.8936824533010564,,,0.8119807652520079,47.5,False,0.005,3.700464065454584,11.876625639230568,4.316386400565766,3.116244355674494,,0.1595,0.1285,0.1225,False,0.1184738955823293,False,False,False,0.3230938664524616,0.3767060909120608,0.34527112232030266,0.2343576961975999
30549,950921707,0.09884705882352944,400.0,4.655417700578991,3.4340579710144925,2.466666666666667,1.7333333333333327,0.4442268021500652,,,442.74018797007375,106.04812128618673,30.0,0.6816384942507432,0.0,2.0,0.3334675705304606,,,-0.7089552238805971,135.0,45.0,2.1227744386254238e-05,,,0.004450660402223495,47.5,False,0.005,8.911344308999805,16.121449520825042,10.52452239644122,6.066917670635811,,0.1165,0.2445,0.0655,False,0.1670682730923695,False,False,False,0.09607909300554177,0.07636020541452447,0.009301198055551962,0.20139286177090596
30552,950921606,1.0229882352941178,800.0,3.3010156971375806,5.210596026490067,2.944761904761904,6.28095238095238,0.24977369670267224,,,287.33520823769027,188.76021702616242,18.75,0.6336284989906449,0.484,2.0,0.07030900134348414,,,0.7727272727272727,90.0,0.0,0.3711127637694927,,,0.16749588594084824,17.5,True,0.005,18.29003961350153,16.74717248958124,7.59364274173607,14.117398338954649,,0.5735000000000001,0.0095,0.0205,False,0.1954484605087015,False,False,False,0.018525955878780413,0.09996326271665193,0.0019924728802303004,0.02776114716599468
30553,950921588,0.07317647058823533,300.0,5.437385620915032,3.034108527131784,1.4666666666666663,1.364102564102564,0.3626175513662687,,,27.221839119832968,311.2232539156584,13.333,3.105206261967848,0.001,2.0,0.4192078133478024,,,,180.0,90.0,0.001651738744578545,,,,13.332999999999998,False,0.01,1.8099431538047124,1.5562335771323534,0.4263097679571127,0.44079177726289465,,0.1975,0.006500000000000001,0.08650000000000001,False,0.060240963855421686,False,False,False,0.7343413781651018,0.3243092818814933,0.8672566371681416,0.6302323859587424
30559,950921823,0.3641098039215687,100.0,6.591565377532228,1.7978354978354971,1.143333333333333,1.1636363636363636,0.42262881698031135,,,142.3962674250186,12.525258663090264,30.0,0.7855176072286102,0.0,2.0,-0.42982212340189,,,,45.0,0.0,0.00027790952785554244,,,,50.0,False,0.005,5.637108797112374,10.524256642241363,0.2664436049731954,1.0372861226136774,,0.1555,0.0695,0.0775,False,0.032128514056224904,False,False,False,0.28354097187449395,0.24967237087111396,0.5294117647058822,0.5353188439810235
30560,950921809,0.09884705882352944,900.0,4.82914089347079,4.93903133903134,2.3848366013071893,2.5878787878787883,0.4185836854264005,,,334.31249985669467,58.683587180143796,27.778000000000002,4.383609958913957,0.0,2.0,0.14087977544942254,,,,270.0,45.0,0.10826830420688438,,,,43.333,False,0.001,11.335901257126903,17.368858535958367,7.8334419862119455,7.998945311275662,,0.1035,0.013500000000000002,0.0945,False,0.20481927710843373,False,False,False,0.036716846982309495,0.03886366696959412,0.0033264033264033266,0.21791182309648752
30563,950921885,0.7577254901960786,300.0,2.3088993710691823,1.143859649122807,1.1010144927536236,1.6873563218390808,0.8438136733258006,,,129.4671279256288,22.928942873999677,30.0,0.5710730948486457,0.0,2.0,0.2173031429537005,,,0.7482517482517482,90.0,0.0,0.029447080888485837,,,0.21034543562713975,50.0,False,0.01,1.9822128429909145,2.5150026421620133,5.4354495414531865,1.1732517454509879,,0.5535000000000001,0.0675,0.0675,False,0.09236947791164657,False,False,False,0.2952496062636988,0.14811098369011208,0.7851471275105091,0.5748226365286255
30564,950921948,0.2614274509803922,800.0,13.87136859781696,3.2851851851851843,2.072380952380952,1.909219858156029,0.4734319856017424,,,469.49344768255753,758.1193796957333,32.5,1.4723935910326291,0.0,2.0,0.6566495102108585,,,0.6607142857142857,225.0,45.0,3.8407276715639357e-07,,,0.021806122957614832,47.5,False,0.001,9.943295318092638,9.179961490010305,8.792638964115449,4.968227718353671,,0.8175000000000001,0.1305,0.0075,False,0.1726907630522088,False,False,False,0.06188462106098301,0.055454505312355566,0.007319304666056682,0.1376866881383505
30570,950922018,1.0443803921568628,500.0,8.777477477477477,5.232088520055326,3.123781094527363,4.929166666666667,0.5969819715826883,,,897.3069762808833,166.62192080299118,38.0,2.0851377306939147,0.608,2.0,0.6182246661429693,,,,0.0,90.0,1.0151952906172076e-08,,,,46.0,False,0.005,8.316180318295217,11.147961149808026,6.900889368805762,3.1008933982573783,,0.3275,0.0635,0.0895,False,0.17804551539491298,False,False,False,0.014487259628225882,0.032496529323938456,0.0024120782585390628,0.19222510265606307
30572,950922076,0.16302352941176473,800.0,4.707044717167442,2.3170789163722025,1.3904761904761904,1.504761904761905,0.36151979057968825,,,74.04908089780152,45.48524024318088,28.75,1.7132342275394503,0.0,2.0,0.4147508210766814,0.09193245778611624,,-1.0,225.0,45.0,1.6069959386014814e-10,0.3859368496849882,,0.002198279734058247,41.25,False,0.001,9.679889406240186,14.805412825247489,1.6785947113311313,1.1524183032420454,,0.7164999999999999,0.0495,0.0855,False,0.04685408299866131,False,False,False,0.05338524672502322,0.015736598042442818,0.024390243902439046,0.36708171610157264
30573,950922059,0.5737529411764707,700.0,7.428495203836932,31.66246394725999,4.924075993091537,5.772549019607843,0.29320990866146196,,,272.288282309883,43.06736137675582,32.857,7.070520332874942,0.0,2.0,0.29459832962807186,,,-0.9449152542372882,90.0,0.0,0.0004108072467646477,,,0.0007465649955334397,45.714,False,0.005,20.4206266726625,35.59354461628005,10.178145709976066,9.171100559768288,,0.1215,0.0495,0.0655,False,0.1285140562248996,False,False,False,0.05437265394559836,0.047062119096277034,0.0004932858317348021,0.2858942326172769
30574,950922038,0.043227450980392164,200.0,1.7487550200803217,1.3904761904761906,0.96,1.7333333333333327,1.654424045477808,,,45.34654513514858,42.58484720035249,45.0,0.046604591391997935,0.40299999999999997,2.0,-0.8441558441558442,,,-1.0,315.0,135.0,4.618604047845e-07,,,0.16540670552301784,50.0,True,0.02,0.2300633913647992,0.16551381754196234,0.07993308149195863,0.08771975666923276,,0.0405,0.0415,0.0095,False,0.012048192771084336,False,False,False,0.31495311133670384,0.3400493421052631,1.0,0.8229933205026604
30577,950921997,0.10312549019607843,200.0,8.580400728597446,5.133333333333334,0.96,6.638095238095236,0.5569642738253201,,,4.608479255751038,6.205106047224404,35.0,0.5328332645273468,0.11800000000000001,2.0,-0.3981042654028436,,,1.0,135.0,135.0,0.002213132784393533,,,0.214918984271138,50.0,True,0.01,1.3236980633597866,0.5086522197631038,0.1332218024865977,0.07894778100230948,,0.28450000000000003,0.07150000000000001,0.0035,False,0.012048192771084336,False,False,False,0.7161427039750945,0.4839527027027027,0.07692307692307687,0.942220417522572
30580,950922164,0.0902901960784314,500.0,3.995371988350543,7.9632183908046015,4.782888165038001,31.198173515981733,0.4044857903008187,,,437.3788881531434,74.40822759278457,32.0,4.404773804813567,0.0,2.0,0.08539325842696628,,,0.9056603773584904,270.0,45.0,0.2839756216429861,,,0.2118976787964789,46.0,False,0.001,11.493166812093664,14.56925286607176,15.959971937894409,6.913413322493907,,0.3795,0.0625,0.0115,False,0.17498565691336773,False,False,False,0.08793340678762769,0.029063482190232637,0.0012533911193062242,0.31021603955904564
30583,950922224,0.2400352941176471,500.0,5.252208684786003,1.15314465408805,1.897687074829932,1.1210884353741497,0.3075291490515614,,,35.144889745425616,282.1478864226181,14.0,2.99967554604945,0.0,2.0,0.3920169980270147,,,0.4685314685314685,90.0,0.0,1.7904916935919795e-09,,,0.3141798755566581,32.0,False,0.001,12.49288671804843,20.79418717460117,2.0516157582936048,2.0592212878102387,,0.1155,0.0025,0.0385,False,0.06559571619812582,False,False,False,0.08293482122638096,0.046853796719193874,0.1384615384615384,0.3994562366142242
30588,950922301,0.0688980392156863,900.0,3.6372845156369182,3.3438596491228063,1.4898924731182797,0.8078431372549019,0.5790524357382586,,,70.20653547078054,456.5308179876528,16.667,0.3147958742597229,0.0,2.0,0.22800781944197615,-0.06024096385542175,,,270.0,0.0,0.03845682925768856,0.8003073101771019,,,36.667,False,0.001,4.866896573847612,9.127481499082364,1.4654398273525748,1.1907956967848348,,0.4405,0.0115,0.1555,False,0.06224899598393574,False,False,False,0.005596637456763786,0.0581087851708363,0.03188028627195827,0.2998638513352123
30591,950922971,0.0945686274509804,900.0,8.355187826913935,1.5809523809523809,1.5999999999999996,1.3083333333333336,0.7964724741302759,,,122.25422898607944,528.2146142620909,21.111,1.0525014661632166,0.0,2.0,0.65802800119154,-0.12162162162162166,,0.7818181818181819,45.0,90.0,5.207528453525612e-07,0.6877705711395832,,0.050260389640664316,42.222,False,0.01,3.3014652369523474,1.8045043034452968,0.5062428494490713,0.9890402564455992,,0.6895,0.0155,0.1125,False,0.060240963855421686,False,False,False,0.07222838352937863,0.10270047958956048,0.5020746887966805,0.4773381229749994
30642,950924063,,200.0,4.379310344827586,7.831372549019605,1.5000000000000004,2.3362318840579706,0.5639365536747523,,,4787.287229661333,1569.9885576552622,85.0,0.3988882561389371,0.31,2.0,-0.052163833075734134,0.5973813420621931,,0.4461538461538462,225.0,0.0,0.626255833330791,0.4017055650709415,,0.7330378193432233,-30.0,False,0.001,10.612368562544855,6.701291149259938,3.1706788991810257,2.860760564375353,,0.1315,0.07250000000000001,0.0115,False,0.07898259705488621,False,False,False,0.0034250761930970488,0.049776750096879284,0.00014122299110286285,0.11690996732848227
30646,950931620,,200.0,2.0242490842490843,4.8955974842767285,1.297777777777778,1.671794871794872,0.4903394764652626,,,258.0312099119435,72.1936873972858,55.0,0.9389349585356525,0.21899999999999997,2.0,-0.08800000000000002,,,-0.17499999999999996,180.0,90.0,0.2756077396599578,,,0.8080931794797168,50.0,True,0.001,6.499568660392973,5.23185140327764,1.6519503508338118,1.1809272241595459,,0.2585,0.0415,0.0515,False,0.07228915662650602,False,False,False,0.005012217314526676,0.03754490444051079,0.05070993914807298,0.20647953689300755
30647,950924245,,100.0,9.809973753280838,8.787596899224805,1.1578494623655913,1.7333333333333334,0.6382666679405175,,,2242.7278415237483,882.1194488718138,90.0,1.2351335124936598,0.262,2.0,0.6688481675392671,0.8056680161943319,,,270.0,45.0,2.4573199700505093e-08,0.2489418018181954,,,-20.0,False,0.001,7.614320262030142,6.287506605405032,4.476252563549684,1.162286775867334,,0.1585,0.1615,0.0015,False,0.1244979919678715,False,False,False,0.0054251496507810824,0.026116094365828218,0.022698612862547263,0.2328738914362593
30649,950924260,1.0101529411764707,100.0,2.9141253299986105,5.112643678160919,2.64060606060606,1.6666666666666667,0.4013753594885832,,,1722.0608067584906,83.16736389374589,90.0,3.6394478723196233,0.61,2.0,0.07370901592912334,,,,45.0,45.0,0.25680328024541044,,,,50.0,False,0.02,13.158625710451885,8.1909155071376,1.8651052348123682,3.114051361757763,,0.0165,0.0415,0.0915,False,0.0863453815261044,False,False,False,0.01129912252388911,0.029273472030218583,0.12404287901990818,0.1690301111384913
30653,950924125,1.0572156862745101,400.0,4.4838939591481966,5.555162241887905,1.725714285714285,3.314285714285714,0.7657346865854209,,,3320.0458631554743,240.55793161425476,40.0,2.0284349036444773,0.555,2.0,0.4920341247815809,0.7314685314685315,,,225.0,135.0,2.258395654533628e-05,9.457807182262517e-06,,,47.5,False,0.001,4.188931990598686,3.6897470544720385,2.0516157582936048,2.206151880231204,,0.0515,0.0645,0.1635,False,0.08433734939759037,False,False,False,0.015510342091354648,0.08048428508995546,0.016393442622950838,0.10652181239900016
30654,950924336,0.3298823529411765,400.0,9.206193969030153,9.44679089026915,3.1111111111111116,4.155555555555557,0.5572696513529481,,,4724.014780153123,67.93353630178407,82.5,0.4915099615101182,0.297,2.0,0.2984723854289072,-0.5695364238410596,,,90.0,135.0,0.016762679298593014,0.3834376991232723,,,47.5,False,0.02,11.764908354068027,7.080761852892731,2.184837560780202,4.035108806784708,,0.8865000000000001,0.2025,0.1565,False,0.09036144578313253,False,False,False,0.008968288694975282,0.07127870693959054,0.02930832356389224,0.18229808674020515
30656,950924305,1.0572156862745101,400.0,6.038152096659559,4.5651515151515145,2.1733333333333333,3.0666666666666664,0.5301648779702693,,,1245.0089870085228,40.74129377925618,55.0,0.5784418042684193,0.32799999999999996,2.0,-0.018804243008678924,0.1124260355029586,,,270.0,0.0,0.8991578152101676,0.8989165031601661,,,50.0,False,0.005,7.506512779120066,3.693783976851112,0.5595315704437104,0.35197552363529644,,0.0335,0.0645,0.0335,False,0.04819277108433735,False,False,False,0.014081097344710209,0.08959975435944502,0.040000000000000036,0.5506825442927679
30657,950924291,0.07317647058823533,1600.0,1.5461738535249832,1.3959595959595965,1.2470440251572328,1.4114942528735634,0.3222842876983523,,,1859.2572245868514,101.29722548234643,35.0,1.0603228827627451,0.54,2.0,0.07393850658857977,0.3350649350649351,,,180.0,0.0,0.2087056112591224,0.06903062233774211,,,33.125,False,0.001,12.427868803097509,10.179099778830683,5.4620939019505075,3.9254591109481662,,0.5814999999999999,0.2295,0.0025,False,0.10542168674698793,False,False,False,0.0004439437023239076,0.009344272729259879,0.0023292294528687307,0.08273046762555783
30658,950924276,0.10312549019607843,100.0,7.930185979971386,5.429535864978903,2.037948717948717,2.8666666666666667,0.8039532229348051,,,2059.186486867654,102.19487985042277,10.0,0.4859826787197008,0.109,2.0,0.30635245901639346,,,,180.0,135.0,0.011004157441891326,,,,20.0,False,0.01,6.413989524474666,3.0821902364216647,1.3055736643686575,1.019742171279831,,0.0625,0.0015,0.0695,False,0.10441767068273093,False,False,False,0.008953617171878545,0.06762368250525676,0.007468879668049766,0.3726893087638349
30659,950924414,0.3427176470588236,800.0,5.014515599343187,2.9922290388548056,0.8120634920634922,1.2559139784946238,0.5935986432402484,,,35.47564016876113,30.421291023651985,78.75,3.3079599906372517,0.0,2.0,0.4139580012474877,,,-0.9333333333333332,225.0,45.0,7.754100231909168e-05,,,1.6248894467720528e-05,41.25,False,0.01,5.846610967509787,7.448121789388306,4.369675121560405,1.576762626129459,,0.1265,0.0445,0.07050000000000001,False,0.031626506024096376,False,False,False,0.03698551205435382,0.06999989834092389,0.4471131639722863,0.5106689652144197
